,X,Y,OBJECTID,Provider_Name,Provider_Name2,Address,Address2,City,State,Zip,County,Phone,Website_URL,Date_Last_Update,Type,Detoxification,Mental_Health,Substance_Abuse,Transitional_Housing,Opiod_Treatment_Settings,SAMHSA_Cert_Opioid_Treatment_Program,Buprenorphine_Maintenance,Buprenorphine_Maintenance_for_Predetermined_Time,Buprenorphine_Detoxification,Buprenorphine_used_in_Treatment,Naltrexone_used_in_Treatment,Methadone_Maintenance,Methadone_Maintenance_for_Predetermined_time,Methadone_Detoxification,Prescribes_administers_Buprenorphine,Prescribes_administers_Naltrexone,Relapse_prevention_from_Naltrexone,Use_methadone_buprenorphine_for_pain_mgmt_emergency,Accepts_clients_on_opioid_medication,Do_not_use_medication_for_Opioid_Addiction,Does_not_treat_Opioid_Addiction,Facility_Type,Age_Groups_Served,Date_Data_Published_CDPHE,Directions,LATITUDE,LONGITUDE,Special Connection Provider,Area of Service,About,Special_Connection_Approved
421,-107.8111812,37.936977,422,Midwestern Colorado MH Ctr,DBA The Center for Mental Health,100 West Colorado Boulevard,Suites 203-204,Telluride,CO,81435,San Miguel,970-728-6303,http://www.centermh.org,2018/08/20 11:04:40.676,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=100 West Colorado Boulevard, Telluride, CO 81435",37.936977,-107.8111812,0,,,False
422,-108.296185,38.131047,423,Midwestern Colorado Mental Health Ctr,DBA The Center for Mental Health,1175 Grand Avenue,Unit 4,Norwood,CO,81423,San Miguel,970-327-4449,http://www.centermh.org,2018/10/22 11:03:16.304,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1175 Grand Avenue, Norwood, CO 81423",38.131047,-108.296185,0,,,False
423,-104.816743,38.8021037,424,Cedar Springs Hospital,New Choices Dual Diagnosis Program,2135 Southgate Road,,Colorado Springs,CO,80906,El Paso,800-888-1088,http://www.cedarspringshospital.com,2017/02/01 17:30:00,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,Psychiatric Hospital,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2135 Southgate Road, Colorado Springs, CO 80906",38.8021037,-104.816743,0,,,False
424,-105.1453767,39.9982177,425,Rose Transition Home LLC,,601 Snowpeak Lane,,Lafayette,CO,80026,Boulder,888-398-4111,http://www.rosehousecolorado.com,2018/03/07 12:04:21.154,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=601 Snowpeak Lane, Lafayette, CO 80026",39.9982177,-105.1453767,0,,,False
425,-105.087878,39.924051,426,Choices in Living Counseling Center,,60 Garden Center,Suite 201,Broomfield,CO,80020,Broomfield,303-604-2323,http://www.choicesinlivingcounseling.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=60 Garden Center, Broomfield, CO 80020",39.924051,-105.087878,0,,,False
426,-105.0901525,39.9864873,427,Men and Women Seeking,Empowerment,100 East South Boulder Road,Suites 101 and 105,Lafayette,CO,80026,Boulder,303-665-7037,http://www.mwsempowerment.org,2018/03/30 14:25:38.120,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=100 East South Boulder Road, Lafayette, CO 80026",39.9864873,-105.0901525,0,,,False
427,-104.820375,38.843962,428,Insight Services PLLC,,212 East Monument Street,,Colorado Springs,CO,80903,El Paso,719-447-0370,http://www.insightservicescolorado.com,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=212 East Monument Street, Colorado Springs, CO 80903",38.843962,-104.820375,0,,,False
428,-104.790683,38.83496,429,Recovery Unlimited,,112 Iowa Avenue,Suite 4,Colorado Springs,CO,80909,El Paso,719-358-7338,http://www.recoveryunlimited.biz,2017/02/01 17:30:00,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=112 Iowa Avenue, Colorado Springs, CO 80909",38.83496,-104.790683,0,,,False
429,-104.8720647,39.528702,430,Treatment Centers XL,,"10099 Ridgegate Parkway, Suite 330",Conifer Building,Lone Tree,CO,80124,Douglas,303-379-9319,http://www.treatmentcentersxl.com,2018/05/09 10:51:11.505,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=10099 Ridgegate Parkway, Suite 330, Lone Tree, CO 80124",39.528702,-104.8720647,0,,,False
430,-105.0388668,39.6390604,431,University of Colorado Denver/ARTS,Peer I Motivation House,3702-3712 West Princeton Circle,,Denver,CO,80236,Denver,303-761-2885,http://www.artstreatment.com/,2018/03/07 12:27:07.153,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3702-3712 West Princeton Circle, Denver, CO 80236",39.6390604,-105.0388668,0,,,False
431,-104.5976682,38.3060238,432,Crestone Recovery,Health Solutions,41 Montebello Road,Suite LL-1,Pueblo,CO,81001,Pueblo,719-543-7115,http://www.health.solutions/,2018/05/21 16:06:35.642,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=41 Montebello Road, Pueblo, CO 81001",38.3060238,-104.5976682,0,,,False
432,-105.0231451,39.7355858,433,Denver Indian Health and Family Servs,,2880 W Holden Place,,Denver,CO,80204,Denver,303-953-6600,http://www.dihfs.info,2018/05/01 12:05:28.666,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2880 W Holden Place, Denver, CO 80204",39.7355858,-105.0231451,0,,,False
433,-105.280198,40.0370262,434,Mental Health Partners,Iris,1333 Iris Avenue,,Boulder,CO,80304,Boulder,303-443-8500,http://www.mhpcolorado.org,2018/01/29 14:56:08.996,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1333 Iris Avenue, Boulder, CO 80304",40.0370262,-105.280198,0,,,False
434,-105.1848586,38.4447688,435,Solvista Health,,3225 Independence Road,,Canon City,CO,81212,Fremont,719-275-2351,http://www.solvistahealth.org,2018/01/29 15:00:57.930,Substance abuse treatment ,,,Substance abuse treatment  ,,"Naltrexone used in Treatment,Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3225 Independence Road, Canon City, CO 81212",38.4447688,-105.1848586,0,,,False
435,-104.9339117,39.6776801,436,Sandstone Care,Day Treatment and Intensive Outpt,2100 South Cherry Street,Suite 204,Denver,CO,80222,Denver,888-850-1890,http://www.SandstoneCare.com,2018/03/27 08:23:12.482,"Detoxification, Substance abuse treatment, Transitional housing or halfway house",Detoxification,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine used in Treatment, Do not use medication for opioid addiction",,,,,Buprenorphine used in Treatment,,,,,,,,,,Do not use medication for opioid addiction ,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2100 South Cherry Street, Denver, CO 80222",39.6776801,-104.9339117,0,,,False
436,-105.039562,39.6414416,437,University of Colorado Denver/ARTS,The Haven Mothers House I,3844 West Princeton Circle,,Denver,CO,80236,Denver,303-761-7626,http://www.artstreatment.com/,2018/03/07 12:04:42.163,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3844 West Princeton Circle, Denver, CO 80236",39.6414416,-105.039562,0,,,False
437,-105.0362754,39.6393556,438,University of Colorado Denver/ARTS,The Haven,3630 West Princeton Circle,,Denver,CO,80236,Denver,303-734-5000,http://www.artstreatment.org/,2018/03/07 12:26:58.638,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=3630 West Princeton Circle, Denver, CO 80236",39.6393556,-105.0362754,"ARTS - The Haven Mother's House: Residential and outpatient provider, childcare available at Baby Haven through CCAP","Denver, Denver County"," Residential and outpatient provider, childcare available at Baby Haven through CCAP",True
438,-104.784398,38.9110984,439,Triple Peaks Recovery,,2270 La Montana Way,Suite 200,Colorado Springs,CO,80918,El Paso,719-528-3500 x100,http://peaksrecovery.com/,2018/06/05 09:00:28.267,"Substance abuse treatment, Transitional housing or halfway house",,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine used in Treatment, Naltrexone used in Treatment",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,,,,,Does not treat opioid addiction,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2270 La Montana Way, Colorado Springs, CO 80918",38.9110984,-104.784398,0,,,False
439,-104.9050769,39.7862398,440,Serenity,,7251 East 49th Avenue,,Commerce City,CO,80022,Adams,303-321-2533,http://www.stoutstreet.org,2018/05/07 13:10:59.113,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=7251 East 49th Avenue, Commerce City, CO 80022",39.7862398,-104.9050769,0,,,False
440,-104.784398,38.9110984,441,Serenity Peaks Recovery Center,,2270 LaMontana Way,Suite 201,Colorado Springs,CO,80918,El Paso,719-528-3500 x100,http://,2018/06/05 09:49:23.275,"Substance abuse treatment, Transitional housing or halfway house",,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2270 LaMontana Way, Colorado Springs, CO 80918",38.9110984,-104.784398,0,,,False
441,-105.1041763,40.1686437,442,Saint Vrain Hub,Mental Health Partners,529 Coffman Street,,Longmont,CO,80501,Boulder,303-443-8500,http://www.mhpcolorado.org,2018/03/14 09:40:55.541,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=529 Coffman Street, Longmont, CO 80501",40.1686437,-105.1041763,0,,,False
442,-105.147013,39.950671,443,Centennial Peaks Hospital,,2255 South 88th Street,,Louisville,CO,80027,Boulder,303-673-9990,http://www.centennialpeaks.com,2017/02/01 17:30:00,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,,,,,,Psychiatric Hospital,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2255 South 88th Street, Louisville, CO 80027",39.950671,-105.147013,0,,,False
443,-104.9920991,39.7347769,444,Denver Health Community Detox,Denver Health Behav Health Servs,1155 Cherokee Street,,Denver,CO,80204,Denver,303-436-3500,http://www.denverhealth.org,2018/03/26 16:11:30.821,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,,,Accepts clients on opioid medication ,,,General Hospital,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1155 Cherokee Street, Denver, CO 80204",39.7347769,-104.9920991,0,,,False
444,-108.0710735,38.7327865,445,Midwestern Colorado Mental Health Ctr,DBA The Center for Mental Health,107 West 11th Street,,Delta,CO,81416,Delta,970-874-8981,http://www.centermh.org,2018/08/30 09:21:55.211,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=107 West 11th Street, Delta, CO 81416",38.7327865,-108.0710735,0,,,False
445,-103.5542852,37.9804261,446,Partnership for Progress,Southeast Health Group,711 Barnes Avenue,,La Junta,CO,81050,Otero,719-384-8503,http://www.partnershipforprogress.com,2018/06/19 14:16:16.480,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=711 Barnes Avenue, La Junta, CO 81050",37.9804261,-103.5542852,0,,,False
446,-105.0377473,39.6390958,447,University of Colorado Denver/ARTS,Synergy Residential,3660-3670 West Princeton Circle,,Denver,CO,80236,Denver,303-781-7579,http://www.artstreatment.com/,2018/03/07 12:26:59.681,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3660-3670 West Princeton Circle, Denver, CO 80236",39.6390958,-105.0377473,0,,,False
447,-105.2338797,40.0330412,448,Mental Health Partners,,3180 Airport Road,,Boulder,CO,80304,Boulder,303-443-8500,http://www.mhpcolorado.org,2018/03/07 12:04:19.231,"Detoxification, Substance abuse treatment, Transitional housing or halfway house",Detoxification,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3180 Airport Road, Boulder, CO 80304",40.0330412,-105.2338797,0,,,False
448,-105.2759004,40.020176,449,Boulder Alcohol Education Center,,1525 Spruce Street,Suite 100,Boulder,CO,80302,Boulder,303-444-6142,http://www.boulderalcohol.com,2017/02/01 17:30:00,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1525 Spruce Street, Boulder, CO 80302",40.020176,-105.2759004,0,,,False
449,-104.9738264,39.6718985,450,Porter Adventist Hospital,The Centre for Behavioral Health,2465 South Downing Street,Suite 110,Denver,CO,80210,Denver,303-778-5774,http://www.porterhospital.org/behavioralhealth,2018/01/29 15:06:23.870,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,General Hospital,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2465 South Downing Street, Denver, CO 80210",39.6718985,-104.9738264,0,,,False
450,-107.6328158,37.1327924,451,Southern Ute Alcohol Recovery Ctr,Peaceful Spirit,296 Mouache Drive,,Ignacio,CO,81137,La Plata,970-563-4555,http://www.sucap.org,2018/06/20 09:18:18.196,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=296 Mouache Drive, Ignacio, CO 81137",37.1327924,-107.6328158,0,,,False
451,-104.9862474,39.6099515,452,New Beginnings Recovery Center,(NBRC),191 East Orchard Road,Unit B,Littleton,CO,80121,Arapahoe,720-473-7106,http://www.newbeginningsrecoverydenver.com,2018/01/29 14:37:27.955,"Substance abuse treatment, Transitional housing or halfway house",,,Substance abuse treatment  ,Transitional housing or halfway house,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Accepts clients on opioid medication",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,Accepts clients on opioid medication ,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=191 East Orchard Road, Littleton, CO 80121",39.6099515,-104.9862474,0,,,False
452,-103.5542852,37.9804261,453,Partnership for Progress,,711 Barnes Avenue,,La Junta,CO,81050,Otero,719-384-5446,http://WWW.southeasthealthgroup.org,2018/01/29 14:59:39.637,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=711 Barnes Avenue, La Junta, CO 81050",37.9804261,-103.5542852,0,,,False
453,-104.9753063,40.4045282,454,Clear View Behavioral Health,,4770 Larimer Parkway,,Johnstown,CO,80534,Weld,970-461-5061,http://www.clearviewbh.com,2018/04/16 15:12:13.544,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,Psychiatric Hospital,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=4770 Larimer Parkway, Johnstown, CO 80534",40.4045282,-104.9753063,0,,,False
454,-104.9870326,39.7509189,455,Colorado Coalition for the Homeless,Broadway Building,2100 Broadway,,Denver,CO,80205,Denver,303-297-4091,http://www.coloradocoalition.org,2018/03/14 08:58:33.243,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=2100 Broadway, Denver, CO 80205",39.7509189,-104.9870326,0,,,False
455,-104.6440348,38.2267687,456,Gateway to Success PLLC,,2429 South Prairie Avenue ,,Pueblo,CO,81005,Pueblo,719-564-5070,http://gateway2success.us/,2018/03/07 12:04:15.146,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=2429 South Prairie Avenue , Pueblo, CO 81005",38.2267687,-104.6440348,0,,,False
456,-102.6118977,38.0682562,457,Partnership for Progress,,100 Kendall Drive,,Lamar,CO,81052,Prowers,719-336-7501,http://www.southeasthealthgroup.org,2018/01/29 14:59:57.009,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers naltrexone, Relapse prevention from naltrexone, Use methadone/buprenorphine for pain management or emergency dosing",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,Use methadone/buprenorphine for pain management or emergency dosing,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=100 Kendall Drive, Lamar, CO 81052",38.0682562,-102.6118977,0,,,False
457,-107.3218091,39.5325996,458,Valley View Hospital,Youth Recovery Center,1906 Blake Avenue,,Glenwood Springs,CO,81601,Garfield,970-384-7470,http://www.vvh.org,2017/07/25 16:42:30.258,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,General Hospital,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=1906 Blake Avenue, Glenwood Springs, CO 81601",39.5325996,-107.3218091,0,,,False
458,-104.9411669,39.6924575,459,Denver Womens Recovery,,1325 South Colorado Boulevard,Suite B-404,Denver,CO,80222,Denver,888-233-1553,http://www.denverwomensrecovery.com,2018/05/21 15:32:31.344,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1325 South Colorado Boulevard, Denver, CO 80222",39.6924575,-104.9411669,0,,,False
459,-105.0381633,39.6391511,460,University of Colorado Denver/ARTS,Synergy Outpatient,3680-3690  West Princeton Circle,,Denver,CO,80236,Denver,303-934-1008,http://www.artstreatment.com/,2018/10/22 11:02:31.380,Substance abuse treatment ,,,Substance abuse treatment  ,,"Buprenorphine used in Treatment, Naltrexone used in Treatment, Prescribes/administers buprenorphine, Prescribes/administers naltrexone, Relapse prevention from naltrexone",,,,,Buprenorphine used in Treatment,Naltrexone used in Treatment,,,,Prescribes/administers buprenorphine,Prescribes/administers naltrexone,Relapse prevention from naltrexone  ,,,,,,"Adults, Children and Adolescents, Young Adults",October 2018,"https://maps.google.com/?q=3680-3690  West Princeton Circle, Denver, CO 80236",39.6391511,-105.0381633,0,,,False
460,-105.0688105,40.6037775,461,Narconon Colorado,A Life Worth Saving,1225 Redwood Street,,Fort Collins,CO,80524,Larimer,970-484-2023,http://www.drugfreecolorado.com,2018/02/01 14:13:37.413,"Detoxification, Substance abuse treatment",Detoxification,,Substance abuse treatment  ,,"Buprenorphine detoxification, Buprenorphine used in Treatment, Prescribes/administers buprenorphine, Do not use medication for opioid addiction",,,,Buprenorphine detoxification,Buprenorphine used in Treatment,,,,,Prescribes/administers buprenorphine,,,,,Do not use medication for opioid addiction ,,,"Adults, Young Adults",October 2018,"https://maps.google.com/?q=1225 Redwood Street, Fort Collins, CO 80524",40.6037775,-105.0688105,0,,,False
